company,legal_name,dba_name,email,phone,city,state,zip,address,usdot,power_units,truck_units,metro,nearest_hub,mi_nearest,mi_sac,mi_oak,lat,lng,carrier_operation,classdef,safer_url,source
L B LIGHTS WEST INC,L B LIGHTS WEST INC,,victor@lblwpro.com,2093330996,LODI,CA,95240,2488 MAGGIO CIRCLE,448517,3,3,Stockton,Sacramento,37.4,37.4,65.0,38.11439,-121.14466,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=448517,fmcsa_census_az4n-8mr2
SIERRA NEVADA BREWING CO INC,SIERRA NEVADA BREWING CO INC,,bvarner@sierranevada.com,5308933520,CHICO,CA,95928,1075 E 20TH ST,448708,17,17,Sacramento,Sacramento,78.6,78.6,132.0,39.68571,-121.84408,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=448708,fmcsa_census_az4n-8mr2
MALIBU BOATS LLC,MALIBU BOATS LLC,,mandyb@malibuboats.com,2094319074,MERCED,CA,95341,1 MALIBU CT,452990,2,2,Stockton,Oakland,104.8,107.9,104.8,37.23105,-120.50107,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=452990,fmcsa_census_az4n-8mr2
HILLTOP RANCH INC,HILLTOP RANCH,HILLTOP RANCH INC,randy.meza@hilltopranch.com,2098741875,BALLICO,CA,95303,13890 LOONEY RD,453822,20,20,Sacramento,Sacramento,88.9,88.9,90.5,37.47029,-120.67108,C,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=453822,fmcsa_census_az4n-8mr2
CUMPTON TRUCKING INC,CUMPTON TRUCKING INC,,wendy@cumptontrucking.com,5306048252,RED BLUFF,CA,96080,13565 HIGHWAY 36 EAST,454921,8,8,Sacramento,Sacramento,120.2,120.2,164.4,40.18189,-122.3771,A,AUTHORIZED FOR HIRE;EXEMPT FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=454921,fmcsa_census_az4n-8mr2
RECOATING WEST INC,RECOATING WEST INC,,brian@recoatingwest.com,9166528290,SACRAMENTO,CA,95811,1317 NORTH B ST,455334,4,4,Sacramento,Sacramento,0.9,0.9,68.9,38.58323,-121.4781,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=455334,fmcsa_census_az4n-8mr2
P J HELICOPTERS INC,P J HELICOPTERS INC,,fuel@pjhelicopters.com,5305275059,RED BLUFF,CA,96080,903 LANGLEY WAY,456377,46,29,Sacramento,Sacramento,120.2,120.2,164.4,40.18189,-122.3771,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=456377,fmcsa_census_az4n-8mr2
SAXCO INTERNATIONAL LLC,SAXCO INTERNATIONAL LLC,,jhorton@saxco.com,7073243680,FAIRFIELD,CA,94520,2975 CORDELIA ROAD,457047,20,20,Bay,Oakland,18.2,50.2,18.2,37.99529,-122.04063,A,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=457047,fmcsa_census_az4n-8mr2
RAMOS ENVIR0NMENTAL SERVICES,RAMOS OIL RECYCLERS INC,RAMOS ENVIR0NMENTAL SERVICES,johnv@ramosenv.com,9163715747,WEST SACRAMENTO,CA,95691,1515 SOUTH RIVER ROAD,457908,11,5,Sacramento,Sacramento,6.2,6.2,67.8,38.62795,-121.59329,B,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=457908,fmcsa_census_az4n-8mr2
STEVE E PARK APIARIES INC,STEVE E PARK APIARIES INC,,stevepark@frontiernet.net,5305493500,PALO CEDRO,CA,96073,11226 DESCHUTES RD,458289,2,2,Sacramento,Sacramento,144.5,144.5,193.4,40.60307,-122.18666,A,OTHER-APIARY EQUIPMENT;PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=458289,fmcsa_census_az4n-8mr2
BRENT REDMOND TRANSPORTATION INC,BRENT REDMOND TRANSPORTATION INC,,elena@brentredmond.com,,HOLLISTER,CA,95023,1800 LANA WAY,458298,31,31,Bay,Oakland,80.3,116.3,80.3,36.90205,-121.35078,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=458298,fmcsa_census_az4n-8mr2
S D SEIFERT COMPANY INC,S D SEIFERT COMPANY INC,,sdseifertco@yahoo.com,2093670850,ACAMPO,CA,95220,9450 E COLLIER RD,458856,4,4,Sacramento,Sacramento,29.9,29.9,62.7,38.20023,-121.23503,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=458856,fmcsa_census_az4n-8mr2
MEE'S MOVING & STORAGE INC,MEE'S MOVING & STORAGE INC,,wbrown@meemoving.com,9166358262,RANCHO CORDOVA,CA,95742,2561 GRENNAN CT,460965,4,4,Sacramento,Sacramento,15.8,15.8,78.9,38.57778,-121.20179,C,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=460965,fmcsa_census_az4n-8mr2
AUTO CARE TOWING AND LIVING THE DREAM RACING,KJRB INC,AUTO CARE TOWING AND LIVING THE DREAM RACING,autocaretowing@aol.com,8317280384,WATSONVILLE,CA,95076,250 KEARNEY EXT,462694,22,22,Bay,Oakland,65.7,113.9,65.7,36.94626,-121.75648,C,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=462694,fmcsa_census_az4n-8mr2
SITE CONSTRUCTORS INC,SITE CONSTRUCTORS INC,,sburt@siteconstructors.net,5303428545,CHICO,CA,95973,55 INDEPENDENCE CIR STE 105,463172,5,4,Sacramento,Sacramento,92.4,92.4,146.1,39.89162,-121.84198,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=463172,fmcsa_census_az4n-8mr2
ALMAR TRUCKING CO INC,ALMAR TRUCKING CO INC,,marcia@almartrucking.com,9165012712,SAN FRANCISCO,CA,94112,5656 MISSION STREET,465250,3,3,Bay,Oakland,11.0,78.7,11.0,37.72037,-122.44295,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=465250,fmcsa_census_az4n-8mr2
KRISTIN CONSTRUCTION,KRISTIN CONSTRUCTION,,jjtn888@aol.com,7757717000,FAIRFIELD,CA,94534,1781 AUTUMN MEADOW,465607,2,2,Bay,Oakland,31.3,41.8,31.3,38.24484,-122.13586,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=465607,fmcsa_census_az4n-8mr2
RAPID COURIER AND FREIGHT INC,RAPID COURIER AND FREIGHT INC,,aheath@rfilogistics.com,9163875505,SACRAMENTO,CA,95828,8760 YOUNGER CREEK DRIVE,468314,8,8,Sacramento,Sacramento,8.3,8.3,67.1,38.48881,-121.39584,B,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=468314,fmcsa_census_az4n-8mr2
CAPITOL SAND & GRAVEL CO,CAPITOL SAND & GRAVEL CO,,capsandgravel@yahoo.com,9163612760,SACRAMENTO,CA,95826,9350 JACKSON RD,469059,48,48,Sacramento,Sacramento,6.8,6.8,70.5,38.54375,-121.37769,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=469059,fmcsa_census_az4n-8mr2
CELL ENERGY INC,CELL ENERGY INC,,tony@cellenergy.com,9164847974,NORTH HIGHLANDS,CA,95660,3190 ORANGE  GROVE AVENUE,469307,2,2,Sacramento,Sacramento,9.1,9.1,77.4,38.67854,-121.37997,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=469307,fmcsa_census_az4n-8mr2
STYLE N COMFORT LIMOUSINE SERVICE,LINDA BOSCHE,STYLE N COMFORT LIMOUSINE SERVICE,info@snclimos.com,7075783001,SANTA ROSA,CA,95403,105 EAST SHILOH RD,470838,5,0,Bay,Oakland,55.0,68.3,55.0,38.50368,-122.75406,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=470838,fmcsa_census_az4n-8mr2
BASRA TRUCKING INC,BASRA TRUCKING INC,,jessebasra@comcast.net,5306732630,YUBA CITY,CA,95991,1104 OSWALD RD,471198,5,5,Sacramento,Sacramento,29.0,29.0,90.0,38.99419,-121.59459,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=471198,fmcsa_census_az4n-8mr2
PROMPT SHIPPERS INC,PROMPT SHIPPERS INC,,sbrady2@comcast.net,8008484128,STOCKTON,CA,95206,2414 S CALIFORNIA ST,472103,2,2,Stockton,Sacramento,46.0,46.0,47.2,37.91885,-121.41743,A,OTHER-DOD FAK ;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=472103,fmcsa_census_az4n-8mr2
LASSEN FOREST PRODUCTS INC,LASSEN FOREST PRODUCTS INC,,admin@lassenforest.com,5305277677,RED BLUFF,CA,96080,22829 CASALE RD,472923,20,20,Sacramento,Sacramento,120.2,120.2,164.4,40.18189,-122.3771,A,EXEMPT FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=472923,fmcsa_census_az4n-8mr2
LATHROP WOODWORKS,LATHROP WOODWORKS,,lathropwoodworks@verizon.net,2098584173,LATHROP,CA,95330,"16175 MCKINLEY AVE, LATHROP, CA",475062,4,4,Bay,Oakland,52.3,54.3,52.3,37.80891,-121.31264,A,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=475062,fmcsa_census_az4n-8mr2
CHRISTOPHER RANCH LLC,CHRISTOPHER RANCH LLC,,mikedelia@christopherranch.com,4088489283,GILROY,CA,95020,305 BLOOMFIELD AVE,476995,9,9,San Jose,Oakland,67.1,108.1,67.1,37.01842,-121.55425,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=476995,fmcsa_census_az4n-8mr2
CANYON ROCK CO INC,CANYON ROCK CO INC,,almercado@canyonrockinc.com,7078872207,FORESTVILLE,CA,95436,7525 HIGHWAY 116,479638,16,16,Bay,Oakland,58.4,76.6,58.4,38.48682,-122.90562,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=479638,fmcsa_census_az4n-8mr2
GENENTECH INC,GENENTECH INC,,nguyen.ruth@gene.com,8184422613,SOUTH SAN FRANCISCO,CA,94080,1 DNA WAY,481510,14,14,Bay,Oakland,13.2,81.5,13.2,37.65549,-122.42208,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=481510,fmcsa_census_az4n-8mr2
CLAUSS EXCAVATION INC,CLAUSS EXCAVATION INC,,claussexc@gmail.com,5305815051,TAHOE CITY,CA,96145,1877B N LAKE BLVD,482719,3,3,Sacramento,Sacramento,81.3,81.3,146.7,39.14829,-120.17092,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=482719,fmcsa_census_az4n-8mr2
GRIFFIN EXPRESS INC,GRIFFIN EXPRESS INC,,griffin_rick@comcast.net,5307519424,YUBA CITY,CA,95993,1527 STARR DR Q,483799,12,12,Sacramento,Sacramento,36.0,36.0,93.9,39.0825,-121.68011,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=483799,fmcsa_census_az4n-8mr2
GALLO VINEYARDS INC,GALLO VINEYARDS INC,,mark.broome@ejgallo.com,2093414345,HEALDSBURG,CA,95448,3387 DRY CREEK ROAD,483979,20,19,Bay,Oakland,65.8,75.4,65.8,38.62298,-122.88912,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=483979,fmcsa_census_az4n-8mr2
SIERRA SELECT DISTRIBUTORS INC,SIERRA SELECT DISTRIBUTORS INC,,sllorente@sierraselect.com,9164839295,NORTH HIGHLANDS,CA,95660,4320 ROSEVILLE RD,485486,2,2,Sacramento,Sacramento,9.1,9.1,77.4,38.67854,-121.37997,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=485486,fmcsa_census_az4n-8mr2
REDWOOD COAST PETROLEUM,REDWOOD COAST PETROLEUM,,gtaylor@rcpetrol.com,7075460766,SANTA ROSA,CA,95404,455 YOLANDA AVE,485731,24,12,Bay,Oakland,54.8,64.7,54.8,38.52573,-122.69044,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=485731,fmcsa_census_az4n-8mr2
CALDOOR,CAL DOOR AND DRAWER,CALDOOR,isaac@caldoor.com,4087825740,SALINAS,CA,93901,1800 ABBOTTS ST,489838,13,13,Bay,Oakland,88.2,134.6,88.2,36.63634,-121.62398,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=489838,fmcsa_census_az4n-8mr2
WESTERN PACIFIC TRUCK SCHOOL,NORDIC ENTERPRISES INC,WESTERN PACIFIC TRUCK SCHOOL,accounting@wptruckschool.com,2094721500,STOCKTON,CA,95207,2119 W MARCH LANE STE A,490242,10,10,Stockton,Sacramento,41.1,41.1,53.4,38.00212,-121.32498,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=490242,fmcsa_census_az4n-8mr2
BUTTON TRANSPORTATION INC,BUTTON TRANSPORTATION INC,,cesar@buttontrans.com,7076781983,DIXON,CA,95620,7000 BUTTON LANE,493263,105,105,Sacramento,Sacramento,18.4,18.4,50.5,38.41262,-121.75622,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=493263,fmcsa_census_az4n-8mr2
CALIFORNIA FREIGHT SALES,SANDAIR CORPORATION,CALIFORNIA FREIGHT SALES,compliance@calfreight.com,2095995000,RIPON,CA,95366,805 S LOCUST AVE,493750,486,452,Sacramento,Sacramento,60.0,60.0,62.6,37.76277,-121.12528,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=493750,fmcsa_census_az4n-8mr2
NEILSEN RANCH,NEILSEN RANCH PARTNERSHIP,NEILSEN RANCH,carolyn3097@gmail.com,5306221471,EL DORADO,CA,95623,6900 NEILSEN RANCH RD,494366,2,2,Sacramento,Sacramento,34.5,34.5,94.6,38.6036,-120.85703,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=494366,fmcsa_census_az4n-8mr2
A & J TRANSPORTATION,A & J TRANSPORTATION,,gpeter@ajttransportation.com,6503421916,HAYWARD,CA,94545,24219 CLAWITER ROAD,494374,2,2,Bay,Oakland,15.8,75.7,15.8,37.6059,-122.12687,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=494374,fmcsa_census_az4n-8mr2
TERA-LITE INC,TERA-LITE INC,,darrell@teralite.com,4082888655,SAN JOSE,CA,95110,1616 POMONA AVENUE,496655,14,14,San Jose,Oakland,37.3,88.3,37.3,37.34651,-121.9098,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=496655,fmcsa_census_az4n-8mr2
JOE M GOMES & SONS INC,JOE M GOMES & SONS INC,,billing@gomespetro.com,2096323111,TURLOCK,CA,95380,725 N TULLY RD,497043,13,5,Stockton,Oakland,79.7,83.6,79.7,37.4744,-120.87592,C,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=497043,fmcsa_census_az4n-8mr2
C & A TRUCKING,C & A TRUCKING,,cathy@catrucking.net,,COTATI,CA,94931,7901 DERBY LANE,497161,12,12,Bay,Oakland,43.3,68.4,43.3,38.32413,-122.71463,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=497161,fmcsa_census_az4n-8mr2
PACAGRI FOODS,PACIFIC AGRI PRODUCTS,PACAGRI FOODS,brian@pacagri.com,6508730440,SOUTH SAN FRANCISCO,CA,94080,477 FORBES BLVD,497850,27,27,Bay,Oakland,13.2,81.5,13.2,37.65549,-122.42208,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=497850,fmcsa_census_az4n-8mr2
BLUE DEVILS PERFORMING ARTS,FRANCIS G MANNING,BLUE DEVILS PERFORMING ARTS,transportation@bluedevils.org,6266608663,CONCORD,CA,94520,4065 NELSON AVENUE,498795,10,5,Bay,Oakland,18.2,50.2,18.2,37.99529,-122.04063,A,"PRIVATE PROPERTY;PRIVATE PASSENGER, NON-BUSINESS",https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=498795,fmcsa_census_az4n-8mr2
DOUBLE D TRANSPORTATION COMPANY,DOUBLE D TRANSPORTATION COMPANY,,clambert@doubledtransportation.com,9253611668,DUBLIN,CA,94568,11555 DUBLIN BOULEVARD,499219,72,72,Bay,Oakland,20.4,64.1,20.4,37.71525,-121.9147,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=499219,fmcsa_census_az4n-8mr2
GROWERS TRANSPLANTING INC,GROWERS TRANSPLANTING INC,,jgasca@growerstrans.com,68314493440,SALINAS,CA,93907,370 ESPINOSA ROAD,501023,11,11,Bay,Oakland,78.8,125.6,78.8,36.76939,-121.66753,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=501023,fmcsa_census_az4n-8mr2
NORTH AMERICAN FOOD DIST CO INC,NORTH AMERICAN FOOD DIST CO INC,,joan.h@nafdc.net,9163731111,W SACRAMENTO,CA,95691,3969 INDUSTRIAL BLVD,501422,11,11,Sacramento,Sacramento,6.2,6.2,67.8,38.62795,-121.59329,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=501422,fmcsa_census_az4n-8mr2
LOTUS INTERMODAL INC,LOTUS INTERMODAL INC,,lotusintermodal@hotmail.com,9166818335,SACRAMENTO,CA,95828,7641 WILBUR WAY,503569,8,8,Sacramento,Sacramento,8.3,8.3,67.1,38.48881,-121.39584,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=503569,fmcsa_census_az4n-8mr2
PERENNIAL NURSERY INC,PERENNIAL NURSERY INC,,office@perenniallandcape.biz,5305467383,TAHOE VISTA,CA,96148,6891 NORTH LAKE BLVD,505086,5,5,Sacramento,Sacramento,89.8,89.8,155.7,39.24905,-120.06043,A,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=505086,fmcsa_census_az4n-8mr2
PRODUCTION CAR CARE PRODUCTS,PRODUCTION CHEMICAL MANUFACTURING INC,PRODUCTION CAR CARE PRODUCTS,lboler@productioncarcare.com,2099437337,STOCKTON,CA,95205,1000 E CHANNEL ST,505908,2,2,Stockton,Sacramento,44.5,44.5,56.3,37.96458,-121.25984,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=505908,fmcsa_census_az4n-8mr2
PHOTO WASTE RECYCLING CO INC,PHOTO WASTE RECYCLING CO INC,,photowaste@ix.netcom.com,4154598807,SAN RAFAEL,CA,94901,2980 KERNER BLVD,506475,6,6,Bay,Oakland,17.2,68.6,17.2,37.97814,-122.49761,B,OTHER-INTRASTATE H. W,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=506475,fmcsa_census_az4n-8mr2
J L TOWING INC,J L TOWING INC,,jltowing@sbcglobal.net,5303652700,COTTONWOOD,CA,96022,3298 BALLSFERRY RD,507124,20,20,Sacramento,Sacramento,131.5,131.5,175.2,40.33639,-122.44851,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=507124,fmcsa_census_az4n-8mr2
RAH ENVIRONMENTAL,RAH ENVIRONMENTAL INC,RAH ENVIRONMENTAL,ray@rahenv.com,9165637770,SACRAMENTO,CA,95838,4645 RALEY BLVD,507828,4,2,Sacramento,Sacramento,5.2,5.2,73.4,38.64572,-121.44525,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=507828,fmcsa_census_az4n-8mr2
EARLS MAIL SERVICE INC,EARLS MAIL SERVICE INC,,gbtrucking99@yahoo.com,2095470902,STOCKTON,CA,95205,2969 LOOMIS ROAD,508479,12,12,Stockton,Sacramento,44.5,44.5,56.3,37.96458,-121.25984,C,U. S. MAIL,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=508479,fmcsa_census_az4n-8mr2
METRO PRINT AND MAIL SOLUTIONS,METRO MAILING SERVICE INC,METRO PRINT AND MAIL SOLUTIONS,kjacobson@mmsmail.com,9169280801,SACRAMENTO,CA,95834,4251 GATEWAY PARK BLVD,509409,2,2,Sacramento,Sacramento,4.0,4.0,70.5,38.63565,-121.51842,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=509409,fmcsa_census_az4n-8mr2
ERNEST PROUTY & SONS INC,ERNEST PROUTY & SONS INC,,rproutyjr@gmail.com,2092777588,TURLOCK,CA,95382,6219 N GEER ROAD,510191,2,2,Stockton,Oakland,79.9,80.7,79.9,37.52848,-120.85331,C,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=510191,fmcsa_census_az4n-8mr2
R B HIGH TECH TRANSPORT INC,R B HIGH TECH TRANSPORT INC,,doug.baker@transpak.com,5107979300,NEWARK,CA,94560,38503-A CHERRY STREET,510647,8,8,Bay,Oakland,24.5,80.0,24.5,37.50451,-122.03292,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=510647,fmcsa_census_az4n-8mr2
MUSE TRUCKING INC,MUSE TRUCKING INC,,kathie@musetrucking.com,5302468573,REDDING,CA,96001,18229 CLEAR CREEK RD,511078,20,20,Sacramento,Sacramento,148.7,148.7,193.5,40.60178,-122.45497,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=511078,fmcsa_census_az4n-8mr2
KAISER FOUNDATION HEALTH PLAN,BIOMEDICAL ENGR DEPT,KAISER FOUNDATION HEALTH PLAN,mike.vallis@kp.org,5105591940,BERKELEY,CA,94710,1795 SECOND STREET,511149,4,4,Bay,Oakland,4.5,66.3,4.5,37.86391,-122.30647,B,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=511149,fmcsa_census_az4n-8mr2
INTERSTATE SALES,TRENTMAN CORPORATION,INTERSTATE SALES,mike@interstatesales.com,5308236070,AUBURN,CA,95602,12600-200 LOCKSLEY LANE,512815,2,2,Sacramento,Sacramento,34.9,34.9,103.1,38.99003,-121.11441,C,PRIVATE PROPERTY,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=512815,fmcsa_census_az4n-8mr2
SF ENTERPRISES & LOGISTICS LLC,SF ENTERPRISES & LOGISTICS LLC,,felise@sfenterprises.net,5102512773,OAKLAND,CA,94607,2525 MANDELA PARKWAY,513742,5,5,Bay,Oakland,1.7,69.2,1.7,37.80721,-122.3015,A,AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=513742,fmcsa_census_az4n-8mr2
VALLEY PALLET TRUCKING INC,VALLEY PALLET TRUCKING INC,,relmore@plasolutions.com,8314223875,SALINAS,CA,93908,522 EL CAMINO REAL SOUTH,513902,19,19,Bay,Oakland,87.8,133.5,87.8,36.65174,-121.59944,A,PRIVATE PROPERTY;AUTHORIZED FOR HIRE,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=513902,fmcsa_census_az4n-8mr2
